Time,Anomaly (deg C),Lower confidence limit (2.5%),Upper confidence limit (97.5%),Year,Color
1946-02,-0.115746477,-0.10314279,0.15597148,1946,#0a619f
1946-03,-0.12157659800000001,-0.18234088,0.076294884,1946,#0a619f
1946-04,-0.0010701550000000032,0.06566019,0.3153391,1946,#04538c
1946-05,-0.08271889535,-0.12174644,0.12894176,1946,#0a619f
1946-06,-0.27002892,-0.2512274,-0.003769362,1946,#1d7ec3
1946-07,-0.10938962499999999,-0.1853074,0.057081237,1946,#0a619f
1946-08,-0.154125264,-0.16139364,0.06957534,1946,#1371b4
1946-09,-0.098198228,-0.16708134,0.076666,1946,#0a619f
1946-10,-0.068126351,-0.096862204,0.15829322,1946,#04538c
1946-11,-0.10808773499999999,-0.032827947,0.22656752,1946,#0a619f
1946-12,-0.343202395,-0.5102058,-0.2511157,1946,#2b8dd3
1947-01,-0.15051117,-0.22926265,0.006105816,1947,#0a619f
1947-02,-0.14106418950000002,-0.093647465,0.13095565,1947,#0a619f
1947-03,-0.07618307499999999,0.052968863,0.28072354,1947,#04538c
1947-04,-0.05486985500000001,-0.022353884,0.20774971,1947,#04538c
1947-05,-0.07080109500000001,-0.16750783,0.05478253,1947,#04538c
1947-06,-0.09273297,-0.19609782,0.023361668,1947,#0a619f
1947-07,-0.0648182375,-0.13689964,0.08243183,1947,#04538c
1947-08,-0.11288263500000001,-0.1523492,0.07173467,1947,#0a619f
1947-09,-0.1604301847,-0.10776587,0.11528497,1947,#1371b4
1947-10,0.033811674999999985,0.25707868,0.4937265,1947,#ffebeb
1947-11,0.029123335,0.12186684,0.3755398,1947,#ffebeb
1947-12,-0.23310888,-0.18060905,0.07320473,1947,#1d7ec3
1948-01,-0.018996699999999977,0.15847337,0.38095376,1948,#04538c
1948-02,-0.23857602500000002,-0.30482,-0.059322834,1948,#1d7ec3
1948-03,-0.28302346,-0.40521783,-0.18741357,1948,#1d7ec3
1948-04,-0.1146024265,-0.101242214,0.14574836,1948,#0a619f
1948-05,0.057578268,0.08454291,0.31216675,1948,#ffebeb
1948-06,-0.008215974999999993,0.016362747,0.20959634,1948,#04538c
1948-07,-0.12959682849999998,-0.07994605,0.13564414,1948,#0a619f
1948-08,-0.04757474749999999,0.01580308,0.22028837,1948,#04538c
1948-09,-0.1338037395,-0.092253454,0.1103683,1948,#0a619f
1948-10,-0.056803755,0.0021062037,0.21621266,1948,#04538c
1948-11,-0.1733321485,-0.08714064,0.14659685,1948,#1371b4
1948-12,-0.34898768,-0.54665494,-0.30954248,1948,#2b8dd3
1949-01,-0.018577995,0.07234642,0.26349503,1949,#04538c
1949-02,-0.242259785,-0.3053509,-0.1087163,1949,#1d7ec3
1949-03,-0.109578254,-0.11650185,0.054748833,1949,#0a619f
1949-04,-0.146712856,-0.13644037,0.04649332,1949,#0a619f
1949-05,-0.1112547575,-0.12979022,0.05139235,1949,#0a619f
1949-06,-0.23316567,-0.2931163,-0.119612575,1949,#1d7ec3
1949-07,-0.180079455,-0.2856933,-0.12126572,1949,#1371b4
1949-08,-0.0775036565,-0.06265077,0.103305444,1949,#0a619f
1949-09,-0.1232703,-0.20843652,-0.04222864,1949,#0a619f
1949-10,-0.089735498,-0.0078071277,0.16416214,1949,#0a619f
1949-11,-0.181041895,-0.13161212,0.0400511,1949,#1371b4
1949-12,-0.21244652,-0.26135013,-0.085714735,1949,#1371b4
1950-01,-0.300043485,-0.44897777,-0.2711437,1950,#1d7ec3
1950-02,-0.370036305,-0.45969743,-0.28303987,1950,#2b8dd3
1950-03,-0.2164384475,-0.1683104,-0.012845437,1950,#1371b4
1950-04,-0.243615735,-0.30672053,-0.14828096,1950,#1d7ec3
1950-05,-0.13729782,-0.13820359,0.002497221,1950,#0a619f
1950-06,-0.10504337,-0.17998572,-0.0386401,1950,#0a619f
1950-07,-0.10670231525,-0.27622887,-0.14274196,1950,#0a619f
1950-08,-0.152617625,-0.2397965,-0.108901285,1950,#0a619f
1950-09,-0.24503586500000002,-0.21474132,-0.08424564,1950,#1d7ec3
1950-10,-0.20104445999999998,-0.17764424,-0.033525407,1950,#1371b4
1950-11,-0.38081577499999997,-0.41009247,-0.25855955,1950,#2b8dd3
1950-12,-0.260770495,-0.16866758,-0.012931365,1950,#1d7ec3
1951-01,-0.36034259,-0.42076305,-0.28922123,1951,#2b8dd3
1951-02,-0.50937843,-0.64923704,-0.5073081,1951,#57adea
1951-03,-0.2620192,-0.2827996,-0.15868513,1951,#1d7ec3
1951-04,-0.10807767850000001,-0.014248206,0.114437565,1951,#0a619f
1951-05,0.03226914499999999,0.10186232,0.22169553,1951,#ffebeb
1951-06,0.060181147500000004,0.014619064,0.12950805,1951,#ffebeb
1951-07,0.03866412500000001,0.069900975,0.18959099,1951,#ffebeb
1951-08,0.121331125,0.22254942,0.3332457,1951,#ffebeb
1951-09,0.13226273000000002,0.3013812,0.41402826,1951,#ffebeb
1951-10,0.12436143,0.26529157,0.393361,1951,#ffebeb
1951-11,-0.072296705,0.005984883,0.13381347,1951,#04538c
1951-12,0.06919738000000002,0.28922084,0.41415212,1951,#ffebeb
1952-01,0.0940264875,0.09667449,0.23027162,1952,#ffebeb
1952-02,0.0683508698,0.06272194,0.19829291,1952,#ffebeb
1952-03,-0.16353905800000001,-0.3430835,-0.20595853,1952,#1371b4
1952-04,0.04558806,0.0877864,0.21344209,1952,#ffebeb
1952-05,0.02224363500000001,0.11542048,0.24645573,1952,#ffebeb
1952-06,0.023484352499999993,0.106046334,0.23318356,1952,#ffebeb
1952-07,0.09006012149999999,0.08413173,0.20153162,1952,#ffebeb
1952-08,0.09694238999999999,0.047648005,0.1647602,1952,#ffebeb
1952-09,0.09621102849999999,0.12523355,0.24975002,1952,#ffebeb
1952-10,-0.016534438499999998,-0.036276083,0.09263435,1952,#04538c
1952-11,-0.1322850525,-0.26116535,-0.12554972,1952,#0a619f
1952-12,-0.04029382499999999,-0.02381236,0.11547741,1952,#04538c
1953-01,-0.009005205000000002,0.101282306,0.24442415,1953,#04538c
1953-02,0.095011855,0.21858537,0.35840446,1953,#ffebeb
1953-03,0.018006965,0.09294074,0.23227923,1953,#ffebeb
1953-04,0.22455436199999998,0.39220828,0.52731836,1953,#ffebeb
1953-05,0.14901618749999998,0.20171618,0.32731637,1953,#ffebeb
1953-06,0.14042819750000002,0.13527596,0.26081622,1953,#ffebeb
1953-07,0.04314458,0.1314752,0.24386933,1953,#ffebeb
1953-08,0.08707855675000001,0.11468209,0.23982522,1953,#ffebeb
1953-09,0.0863011115,0.086043976,0.21436691,1953,#ffebeb
1953-10,0.083420335,0.15658577,0.28900915,1953,#ffebeb
1953-11,-0.005809959999999996,-0.0013198784,0.13787846,1953,#04538c
1953-12,0.019421999999999995,0.05373818,0.19917652,1953,#ffebeb
1954-01,-0.24345859,-0.347931,-0.21829648,1954,#1d7ec3
1954-02,-0.0890744665,-0.0979793,0.025620716,1954,#0a619f
1954-03,-0.18339794,-0.29255277,-0.16744347,1954,#1371b4
1954-04,-0.114771967,-0.07854807,0.04528108,1954,#0a619f
1954-05,-0.17059736749999999,-0.1519034,-0.041020885,1954,#1371b4
1954-06,-0.129633914,-0.0778195,0.03253188,1954,#0a619f
1954-07,-0.196162327,-0.16118811,-0.04974827,1954,#1371b4
1954-08,-0.101822791,-0.04446457,0.07792201,1954,#0a619f
1954-09,-0.11330112,-0.00244307,0.117287785,1954,#0a619f
1954-10,-0.011538469999999995,0.07812427,0.20483424,1954,#04538c
1954-11,0.116384083,0.2358979,0.35991022,1954,#ffebeb
1954-12,-0.16362791,-0.1671268,-0.025770752,1954,#1371b4
1955-01,0.10597792999999998,0.3181817,0.45775577,1955,#ffebeb
1955-02,-0.192713195,-0.2748031,-0.1293993,1955,#1371b4
1955-03,-0.39636967999999995,-0.6048293,-0.4772858,1955,#409fe2
1955-04,-0.229097435,-0.27081594,-0.1399399,1955,#1371b4
1955-05,-0.238829085,-0.20689666,-0.08766212,1955,#1d7ec3
1955-06,-0.178364862,-0.1273042,-0.0106322905,1955,#1371b4
1955-07,-0.20829603,-0.16985613,-0.04960258,1955,#1371b4
1955-08,-0.0884241635,-0.051210023,0.06209519,1955,#0a619f
1955-09,-0.14314791999999998,-0.124752454,-0.0015384196,1955,#0a619f
1955-10,-0.113287838,0.012203919,0.14383073,1955,#0a619f
1955-11,-0.3208379,-0.39916041,-0.2686353,1955,#2b8dd3
1955-12,-0.364329065,-0.37502855,-0.23881358,1955,#2b8dd3
1956-01,-0.24038251,-0.15798873,-0.016755357,1956,#1d7ec3
1956-02,-0.28243509,-0.35967723,-0.22684169,1956,#1d7ec3
1956-03,-0.356452585,-0.3936654,-0.26816967,1956,#2b8dd3
1956-04,-0.30645927,-0.34177378,-0.21272741,1956,#1d7ec3
1956-05,-0.336062625,-0.4238083,-0.2982779,1956,#2b8dd3
1956-06,-0.22652254500000002,-0.3076794,-0.19347008,1956,#1371b4
1956-07,-0.210635205,-0.33174577,-0.21746537,1956,#1371b4
1956-08,-0.28964865500000003,-0.35271674,-0.23334481,1956,#1d7ec3
1956-09,-0.27347541,-0.42739654,-0.30566016,1956,#1d7ec3
1956-10,-0.263158455,-0.39235488,-0.26564276,1956,#1d7ec3
1956-11,-0.215164152,-0.3702241,-0.24208523,1956,#1371b4
1956-12,-0.15759089,-0.24525955,-0.11437403,1956,#1371b4
1957-01,-0.22153514000000002,-0.28462577,-0.1504166,1957,#1371b4
1957-02,-0.15856387,-0.21521823,-0.082360655,1957,#1371b4
1957-03,-0.19753859,-0.34016955,-0.21539041,1957,#1371b4
1957-04,-0.041761864,-0.16435334,-0.0511157,1957,#04538c
1957-05,0.031779965,-0.14082174,-0.03176127,1957,#ffebeb
1957-06,0.06454678,-0.013925611,0.09197167,1957,#ffebeb
1957-07,-0.0626759265,-0.01922225,0.091386005,1957,#04538c
1957-08,0.072857748,0.069124,0.17674637,1957,#ffebeb
1957-09,0.041351954,0.015996467,0.12349696,1957,#ffebeb
1957-10,-0.0007920379000000001,-0.05536834,0.061167635,1957,#04538c
1957-11,-0.00397586,-0.055229113,0.069967866,1957,#04538c
1957-12,0.05228784499999999,0.06692988,0.19476454,1957,#ffebeb
1958-01,0.2547218735,0.46348527,0.58691263,1958,#ffebeb
1958-02,0.0928076727,0.13048777,0.25429145,1958,#ffebeb
1958-03,0.005255360000000001,0.018206973,0.13321833,1958,#ffebeb
1958-04,-0.069508455,-0.09505549,0.013274088,1958,#04538c
1958-05,0.016476591,-0.028772784,0.07020555,1958,#ffebeb
1958-06,-0.15305896449999998,-0.03780201,0.06275565,1958,#0a619f
1958-07,-0.0200306515,-0.057546686,0.04108716,1958,#04538c
1958-08,-0.0830856,0.05098036,0.15252252,1958,#0a619f
1958-09,-0.1147992228,-0.04705519,0.056543496,1958,#0a619f
1958-10,-0.0194712655,-0.014934687,0.08642644,1958,#04538c
1958-11,-0.038575902,-0.10080534,0.015786704,1958,#04538c
1958-12,-0.082322175,0.051775396,0.17870891,1958,#0a619f
1959-01,0.013691874999999992,0.14831483,0.26332325,1959,#ffebeb
1959-02,-0.0050839749999999975,0.04543121,0.15424915,1959,#04538c
1959-03,0.016677847500000002,0.0757009,0.18722752,1959,#ffebeb
1959-04,0.026267798499999998,0.05218955,0.16158545,1959,#ffebeb
1959-05,-0.038531431500000005,-0.06319109,0.04560772,1959,#04538c
1959-06,-0.001816520000000002,0.023066012,0.11878086,1959,#04538c
1959-07,-0.043648165499999995,-0.07208983,0.02385877,1959,#04538c
1959-08,-0.041345504,-0.011269027,0.08402286,1959,#04538c
1959-09,-0.141248955,0.035854246,0.14199387,1959,#0a619f
1959-10,-0.071337838,-0.11303353,-0.00068677776,1959,#04538c
1959-11,-0.18634168499999998,-0.12205102,-0.008591797,1959,#1371b4
1959-12,-0.103341213,-0.078852944,0.03837649,1959,#0a619f
1960-01,-0.11465856849999999,-0.026702255,0.082063444,1960,#0a619f
1960-02,0.022811414999999974,0.27247164,0.38290903,1960,#ffebeb
1960-03,-0.446883625,-0.56600636,-0.46403682,1960,#409fe2
1960-04,-0.26193931000000004,-0.27812016,-0.19066489,1960,#1d7ec3
1960-05,-0.179037358,-0.08091845,0.011186423,1960,#1371b4
1960-06,-0.126122795,0.057836894,0.14844231,1960,#0a619f
1960-07,-0.11407162200000001,0.0052479133,0.0952148,1960,#0a619f
1960-08,-0.006230717999999996,0.014347764,0.10279305,1960,#04538c
1960-09,0.0032144424999999976,0.035240937,0.12551524,1960,#ffebeb
1960-10,-0.0311585545,-0.06274331,0.034509826,1960,#04538c
1960-11,-0.21504582,-0.22298211,-0.11720368,1960,#1371b4
1960-12,0.083607505,0.27482328,0.37629128,1960,#ffebeb
1961-01,-0.05222937850000001,0.0045531867,0.10390546,1961,#04538c
1961-02,0.090828192,0.11202643,0.20817636,1961,#ffebeb
1961-03,-0.0616477235,-0.066150405,0.01970183,1961,#04538c
1961-04,0.06100269,0.032304116,0.12228215,1961,#ffebeb
1961-05,0.06788094204999999,-0.03898253,0.041230537,1961,#ffebeb
1961-06,0.087605055,0.05223969,0.1323739,1961,#ffebeb
1961-07,-0.039749888500000004,-0.032242637,0.044257764,1961,#04538c
1961-08,-0.01685215475,-0.053023387,0.02296046,1961,#04538c
1961-09,-0.030204900000000007,-0.1862237,-0.10592534,1961,#04538c
1961-10,-0.06376159015,-0.17008883,-0.0898637,1961,#04538c
1961-11,-0.031068901499999996,-0.03349935,0.059084862,1961,#04538c
1961-12,-0.25179953,-0.21663207,-0.12400255,1961,#1d7ec3
1962-01,-0.057049705000000006,0.1280633,0.23084487,1962,#04538c
1962-02,0.012157760000000004,0.16833854,0.27418834,1962,#ffebeb
1962-03,0.018748459999999995,0.1506185,0.23659974,1962,#ffebeb
1962-04,-0.026072159999999997,0.08655843,0.17738193,1962,#04538c
1962-05,-0.18164510499999997,-0.09675904,-0.0073519833,1962,#1371b4
1962-06,-0.05626703500000001,-0.22211733,-0.14012583,1962,#04538c
1962-07,-0.10915736,-0.00187927,0.080353625,1962,#0a619f
1962-08,-0.1097320235,-0.05761485,0.01648006,1962,#0a619f
1962-09,-0.074797545,-0.123354144,-0.044156753,1962,#04538c
1962-10,-0.038202041500000006,-0.0046213297,0.0831817,1962,#04538c
1962-11,-0.0208752225,0.016654713,0.111436844,1962,#04538c
1962-12,-0.125620616,-0.0014967184,0.09571289,1962,#0a619f
1963-01,-0.121948205,0.0051252693,0.10767311,1963,#0a619f
1963-02,0.04004473,0.31386918,0.4201966,1963,#ffebeb
1963-03,-0.34099978,-0.41249338,-0.31297407,1963,#2b8dd3
1963-04,-0.1791298435,-0.09284688,-0.006609157,1963,#1371b4
1963-05,-0.14665489999999998,-0.16729254,-0.07811721,1963,#0a619f
1963-06,-0.066805985,-0.13929076,-0.06368385,1963,#04538c
1963-07,0.059536882,0.031166364,0.1212779,1963,#ffebeb
1963-08,0.14581573,0.09229681,0.18266547,1963,#ffebeb
1963-09,0.122003185,0.048070624,0.14434467,1963,#ffebeb
1963-10,0.06423311000000001,0.28737837,0.38738966,1963,#ffebeb
1963-11,0.04470365000000001,0.2964895,0.4032649,1963,#ffebeb
1963-12,-0.062525903,0.008032118,0.11280829,1963,#04538c
1964-01,-0.19452872,-0.13747971,-0.03242656,1964,#1371b4
1964-02,-0.2230040075,-0.16425085,-0.07318471,1964,#1371b4
1964-03,-0.38280838500000003,-0.55428594,-0.4664499,1964,#2b8dd3
1964-04,-0.44159799,-0.44868335,-0.3629194,1964,#409fe2
1964-05,-0.374186375,-0.25583664,-0.17729306,1964,#2b8dd3
1964-06,-0.16659827500000002,-0.17856877,-0.09809061,1964,#1371b4
1964-07,-0.20062846,-0.21697782,-0.14030463,1964,#1371b4
1964-08,-0.300533145,-0.2970236,-0.21920545,1964,#1d7ec3
1964-09,-0.404579295,-0.36839062,-0.2845965,1964,#409fe2
1964-10,-0.311420295,-0.38165668,-0.28711018,1964,#2b8dd3
1964-11,-0.29882823000000003,-0.33696958,-0.23677266,1964,#1d7ec3
1964-12,-0.371625305,-0.32046515,-0.22510654,1964,#2b8dd3
1965-01,-0.16228764299999998,-0.14067091,-0.030525343,1965,#1371b4
1965-02,-0.263086402,-0.48559135,-0.38137603,1965,#1d7ec3
1965-03,-0.25974729,-0.24161968,-0.15221111,1965,#1d7ec3
1965-04,-0.29863885,-0.35948646,-0.27121073,1965,#1d7ec3
1965-05,-0.19200662,-0.2668617,-0.17809497,1965,#1371b4
1965-06,-0.207546075,-0.30852896,-0.22450626,1965,#1371b4
1965-07,-0.266557425,-0.27167127,-0.19026704,1965,#1d7ec3
1965-08,-0.1619956025,-0.2644086,-0.17491208,1965,#1371b4
1965-09,-0.24531641999999998,-0.2853731,-0.19094907,1965,#1d7ec3
1965-10,-0.105777281,-0.06895274,0.028419258,1965,#0a619f
1965-11,-0.14376570749999998,-0.034393054,0.06941994,1965,#0a619f
1965-12,-0.14632035999999998,-0.18296406,-0.07644874,1965,#0a619f
1966-01,-0.28320544000000003,-0.32741395,-0.21322979,1966,#1d7ec3
1966-02,-0.167577825,-0.14620928,-0.039579608,1966,#1371b4
1966-03,-0.170844735,-0.22539903,-0.13398308,1966,#1371b4
1966-04,-0.17045190500000001,-0.32037556,-0.22605647,1966,#1371b4
1966-05,-0.218594085,-0.19849505,-0.107688904,1966,#1371b4
1966-06,-0.1049999865,-0.054842032,0.030100489,1966,#0a619f
1966-07,0.0030392084999999996,-0.014550365,0.07058688,1966,#ffebeb
1966-08,-0.10166963750000002,0.078095935,0.16471945,1966,#0a619f
1966-09,-0.086582175,0.012710033,0.10266984,1966,#0a619f
1966-10,-0.23768092,-0.1881269,-0.083748266,1966,#1d7ec3
1966-11,-0.107682948,-0.10271359,-0.0026274365,1966,#0a619f
1966-12,-0.140520845,-0.15860783,-0.050275117,1966,#0a619f
1967-01,-0.219601605,-0.3217162,-0.22028087,1967,#1371b4
1967-02,-0.328178685,-0.49687174,-0.39288938,1967,#2b8dd3
1967-03,-0.093743382,-0.004385398,0.08760281,1967,#0a619f
1967-04,-0.132426897,-0.037016694,0.053246826,1967,#0a619f
1967-05,0.05688642000000001,0.1245343,0.20409267,1967,#ffebeb
1967-06,-0.108169005,-0.122280315,-0.040107425,1967,#0a619f
1967-07,-0.0678923615,-0.06300975,0.017984418,1967,#04538c
1967-08,-0.099165742,-0.044812504,0.027075777,1967,#0a619f
1967-09,-0.124514873,-0.10524763,-0.0263291,1967,#0a619f
1967-10,-0.020286134999999983,0.21195036,0.2963327,1967,#04538c
1967-11,-0.11965050499999999,-0.09368233,-0.008600731,1967,#0a619f
1967-12,-0.1537288098,-0.034935117,0.050160956,1967,#0a619f
1968-01,-0.32466497,-0.39010495,-0.30070177,1968,#2b8dd3
1968-02,-0.26771055,-0.26097408,-0.16952118,1968,#1d7ec3
1968-03,-0.003727619999999987,0.21305731,0.296066,1968,#04538c
1968-04,-0.180430225,-0.13620853,-0.05731103,1968,#1371b4
1968-05,-0.22605888,-0.13890284,-0.06892716,1968,#1371b4
1968-06,-0.15176926000000002,-0.12764324,-0.055002384,1968,#0a619f
1968-07,-0.195002585,-0.1761947,-0.110869534,1968,#1371b4
1968-08,-0.1299768175,-0.15613303,-0.089657776,1968,#0a619f
1968-09,-0.226452465,-0.12713775,-0.05778659,1968,#1371b4
1968-10,0.008175725000000002,-0.10740492,-0.03148249,1968,#ffebeb
1968-11,-0.13496026849999998,-0.32044202,-0.23798375,1968,#0a619f
1968-12,-0.19119281,-0.40474215,-0.32571003,1968,#1371b4
1969-01,-0.1623770375,-0.4588016,-0.3640017,1969,#1371b4
1969-02,-0.197093503,-0.5264689,-0.43017343,1969,#1371b4
1969-03,-0.1327754865,-0.3436455,-0.26264548,1969,#0a619f
1969-04,0.049255995000000004,-0.120732725,-0.041379616,1969,#ffebeb
1969-05,0.0651021896,-0.039369415,0.032287974,1969,#ffebeb
1969-06,0.005681610000000004,-0.16700013,-0.095909975,1969,#ffebeb
1969-07,-0.1092187185,-0.080686904,-0.013596107,1969,#0a619f
1969-08,-0.07289227,-0.07588978,-0.004219438,1969,#04538c
1969-09,-0.01311008775,-0.06511646,0.009723493,1969,#04538c
1969-10,0.0009087714999999989,-0.08260559,-0.0013093345,1969,#ffebeb
1969-11,0.023137519000000002,0.03011147,0.11543585,1969,#ffebeb
1969-12,0.16674611900000003,0.24731556,0.33056402,1969,#ffebeb
1970-01,0.014005818000000003,-0.08673531,0.0011055468,1970,#ffebeb
1970-02,0.063759307,0.08447931,0.16811989,1970,#ffebeb
1970-03,-0.08814181635,-0.21934734,-0.14173311,1970,#0a619f
1970-04,-0.07942116599999999,-0.16454497,-0.08868834,1970,#0a619f
1970-05,-0.140510145,-0.18133625,-0.11386502,1970,#0a619f
1970-06,-0.1370101,-0.1260505,-0.059741214,1970,#0a619f
1970-07,-0.1120086975,-0.14653212,-0.085709006,1970,#0a619f
1970-08,-0.1992122,-0.14796479,-0.087239556,1970,#1371b4
1970-09,-0.030715683,-0.14397818,-0.07307256,1970,#04538c
1970-10,-0.06031035999999999,-0.27864623,-0.20091873,1970,#04538c
1970-11,-0.058197108,-0.11069701,-0.030970229,1970,#04538c
1970-12,-0.193006903,-0.39329928,-0.31263095,1970,#1371b4
1971-01,-0.1436595725,-0.24429704,-0.14900362,1971,#0a619f
1971-02,-0.27261535,-0.3899231,-0.29848498,1971,#1d7ec3
1971-03,-0.336645545,-0.41627225,-0.33028167,1971,#2b8dd3
1971-04,-0.232934315,-0.31765372,-0.23984577,1971,#1d7ec3
1971-05,-0.19747424,-0.25713933,-0.18931311,1971,#1371b4
1971-06,-0.25523730499999997,-0.23245008,-0.16465862,1971,#1d7ec3
1971-07,-0.18479518,-0.2346289,-0.16835064,1971,#1371b4
1971-08,-0.1812136925,-0.28045827,-0.21979937,1971,#1371b4
1971-09,-0.1263777625,-0.21752883,-0.14660336,1971,#0a619f
1971-10,-0.1561760175,-0.24816327,-0.17371888,1971,#1371b4
1971-11,-0.152799085,-0.11470731,-0.033759687,1971,#0a619f
1971-12,-0.230740435,-0.25474143,-0.17332764,1971,#1371b4
1972-01,-0.37904287999999997,-0.7327127,-0.64331335,1972,#2b8dd3
1972-02,-0.27782810245,-0.60261494,-0.5132128,1972,#1d7ec3
1972-03,-0.14302952,-0.24487309,-0.15913625,1972,#0a619f
1972-04,-0.12759806,-0.22894108,-0.15315853,1972,#0a619f
1972-05,-0.08247453499999999,-0.264596,-0.19801095,1972,#0a619f
1972-06,-0.0319094475,-0.17711085,-0.114872016,1972,#04538c
1972-07,-0.092689132,-0.16234869,-0.09864495,1972,#0a619f
1972-08,0.06122252,-0.13063844,-0.06952822,1972,#ffebeb
1972-09,-0.052398735,-0.29178035,-0.22807726,1972,#04538c
1972-10,-0.056839253,-0.11509514,-0.03815203,1972,#04538c
1972-11,-0.05180531999999999,-0.30947235,-0.22758959,1972,#04538c
1972-12,0.10889674,-0.18788496,-0.10543519,1972,#ffebeb
1973-01,0.100869985,-0.020427784,0.06987425,1973,#ffebeb
1973-02,0.159330205,0.21414931,0.2934822,1973,#ffebeb
1973-03,0.114982112,0.08706136,0.16992582,1973,#ffebeb
1973-04,0.199158155,0.10373124,0.17894144,1973,#ffebeb
1973-05,0.10814759099999999,0.009569886,0.07561498,1973,#ffebeb
1973-06,0.10604522999999999,0.06624649,0.13226894,1973,#ffebeb
1973-07,0.016216052499999998,-0.071112856,-0.0069478825,1973,#ffebeb
1973-08,-0.027515162000000003,-0.050671425,0.011917445,1973,#04538c
1973-09,-0.035152173,-0.1514084,-0.09269509,1973,#04538c
1973-10,0.010876737999999997,-0.13391541,-0.0637998,1973,#ffebeb
1973-11,-0.025164091000000003,-0.12561004,-0.045166798,1973,#04538c
1973-12,-0.128392715,-0.10664997,-0.02594546,1973,#0a619f
1974-01,-0.28239965,-0.44093028,-0.34991166,1974,#1d7ec3
1974-02,-0.44658348000000003,-0.5414402,-0.44654852,1974,#409fe2
1974-03,-0.237162225,-0.20236129,-0.11555192,1974,#1d7ec3
1974-04,-0.20142691000000001,-0.21207215,-0.12441946,1974,#1371b4
1974-05,-0.1265853365,-0.27823225,-0.20777082,1974,#0a619f
1974-06,-0.115280318,-0.25951698,-0.18814968,1974,#0a619f
1974-07,-0.1358722925,-0.18871315,-0.119681254,1974,#0a619f
1974-08,0.023082732499999994,-0.15134043,-0.08366334,1974,#ffebeb
1974-09,-0.092690411,-0.19489968,-0.119966015,1974,#0a619f
1974-10,-0.1152948505,-0.29922956,-0.2170661,1974,#0a619f
1974-11,-0.12621353400000002,-0.32106912,-0.23802139,1974,#0a619f
1974-12,-0.21389249500000002,-0.39140424,-0.29924014,1974,#1371b4
1975-01,-0.09662904,-0.08229333,0.0043401164,1975,#0a619f
1975-02,-0.020880989500000002,0.0064974483,0.08839246,1975,#04538c
1975-03,-0.0111292045,-0.046799514,0.034138612,1975,#04538c
1975-04,-0.0519685105,-0.022011876,0.057766754,1975,#04538c
1975-05,0.053007240000000004,-0.08229702,-0.014998925,1975,#ffebeb
1975-06,-0.0607833835,-0.11588061,-0.054254178,1975,#04538c
1975-07,-0.104669685,-0.15775634,-0.09648448,1975,#0a619f
1975-08,-0.23242184500000002,-0.18184172,-0.12189318,1975,#1d7ec3
1975-09,-0.139501,-0.17246397,-0.10596207,1975,#0a619f
1975-10,-0.153712585,-0.2575021,-0.1842602,1975,#0a619f
1975-11,-0.26358981000000004,-0.39141837,-0.30764028,1975,#1d7ec3
1975-12,-0.24677176,-0.27127364,-0.18527661,1975,#1d7ec3
1976-01,-0.1695934435,-0.07582389,0.0096058585,1976,#1371b4
1976-02,-0.23186116,-0.30682626,-0.22045417,1976,#1d7ec3
1976-03,-0.336923635,-0.4900722,-0.40655878,1976,#2b8dd3
1976-04,-0.18590004000000002,-0.08242794,-0.008156013,1976,#1371b4
1976-05,-0.35880585,-0.3450603,-0.2736929,1976,#2b8dd3
1976-06,-0.23953490500000002,-0.26383352,-0.20004207,1976,#1d7ec3
1976-07,-0.17275203,-0.29929113,-0.23977488,1976,#1371b4
1976-08,-0.24235126999999998,-0.24222171,-0.18338968,1976,#1d7ec3
1976-09,-0.15114156750000002,-0.12392193,-0.06363322,1976,#0a619f
1976-10,-0.3322862,-0.50647384,-0.43169877,1976,#2b8dd3
1976-11,-0.1394336765,-0.37511286,-0.29302144,1976,#0a619f
1976-12,-0.029459000000000013,-0.3488071,-0.27401394,1976,#04538c
1977-01,0.153366232,-0.15912811,-0.06886945,1977,#ffebeb
1977-02,0.103814725,-0.06507562,0.027367419,1977,#ffebeb
1977-03,0.074755356,0.004988755,0.093185335,1977,#ffebeb
1977-04,0.13446576999999998,0.1242072,0.21076612,1977,#ffebeb
1977-05,0.227713405,0.16473599,0.24351,1977,#ffebeb
1977-06,0.20780508,0.18785816,0.25410455,1977,#ffebeb
1977-07,0.14251913,0.030609885,0.097345576,1977,#ffebeb
1977-08,0.129832892,0.0041141445,0.06965914,1977,#ffebeb
1977-09,-0.001990325000000001,0.10537954,0.17796253,1977,#04538c
1977-10,-0.016172230330000002,-0.069076665,0.004021195,1977,#04538c
1977-11,0.1210657595,0.18886554,0.2758805,1977,#ffebeb
1977-12,-0.04011385725,-0.045784112,0.038661823,1977,#04538c
1978-01,0.0369956,0.07444199,0.1648061,1978,#ffebeb
1978-02,0.07385509500000001,0.034444083,0.11944515,1978,#ffebeb
1978-03,0.059286058,0.052778475,0.12959321,1978,#ffebeb
1978-04,0.053218513499999995,-0.0022833408,0.07834412,1978,#ffebeb
1978-05,0.011515919999999999,-0.12980056,-0.057806045,1978,#ffebeb
1978-06,-0.05506639499999999,-0.2052446,-0.13914157,1978,#04538c
1978-07,0.016265039999999995,-0.1368662,-0.072156504,1978,#ffebeb
1978-08,-0.216745,-0.20177399,-0.13930002,1978,#1371b4
